,idDataset,nombreConjuntoDatos,fechaPublicacion,fechaActualizacion,inicioDato,finDato,fechaDescarga,urlConexionAPI,urlConjuntoDatos,tipoPublicacion
149,53c5f4,Montos por indisponibilidad de las líneas de transmisión nacional y regional del SIN en COP,2023-09-29T02:27:58.01,2026-06-13T11:15:25.07,2022-01-01T00:00:00,2026-05-01T00:00:00,2025-01-14T11:50:14.513,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=53c5f4,https://www.simem.co/datadetail/53c5f4bc-de71-4ff9-8ca6-5ba822d197f7,Público
150,AB052F,Número de intentos para cumplir pruebas de disponiblidad,2023-09-28T20:27:03.407,2026-07-01T04:22:00.763,2023-11-21T00:00:00,2026-06-17T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=AB052F,https://www.simem.co/datadetail/ab052f90-b5fb-4409-b850-5c09c15e51b3,Público
151,f73ff2,Cantidad de fronteras de UNR por nivel de tensión,2023-09-29T00:19:59.753,2026-06-18T03:18:50.843,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-05-02T13:47:17.633,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f73ff2,https://www.simem.co/datadetail/f73ff202-7ea0-4d4b-8c24-5c7fa8106374,Público
152,7a30a3,Versiones de factura para la liquidación diaria,2025-03-13T13:57:17.513,2026-07-01T09:11:33.813,2025-01-01T00:00:00,2026-06-30T00:00:00,2025-03-26T11:04:23.78,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7a30a3,https://www.simem.co/datadetail/5eeb5f5a-9ca2-4544-9371-5ccb19778afa,Público
153,4f9fe7,Precios horarios futuros y estadísticas de los contratos entre agentes,2023-09-30T20:55:20.39,2026-06-03T08:55:52.07,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-04-02T14:24:34.9,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=4f9fe7,https://www.simem.co/datadetail/4f9fe728-89ac-43a0-9c28-5d001dc9c199,Público
154,6A36D0,Acumulado anual de los calce u operaciones de las órdenes de oferta en Convocatorias,2023-09-29T13:32:37.303,2026-06-22T23:21:15.203,2023-08-01T00:00:00,2026-05-01T00:00:00,2024-11-13T17:39:24.52,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=6A36D0,https://www.simem.co/datadetail/6a36d03b-f3dc-4779-a9ab-5d0db50ac1c9,Público
155,e5be73,Precios horarios y estadísticas de los contratos de convocatorias del SICEP para el mercado regulado,2023-09-29T14:29:06.6,2026-06-24T07:30:46.903,2020-06-01T00:00:00,2026-05-01T00:00:00,2025-04-29T22:03:46.707,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=e5be73,https://www.simem.co/datadetail/e5be7323-4364-4ce2-9d92-5df5ed9174d9,Público
156,6d9c07,Proyecciones de precios de los contratos no realizados a través del SICEP con destino al mercado regulado por comercializador y contrato,2023-09-29T17:40:45.37,2026-06-09T08:47:29.047,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-03-20T09:50:59.653,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=6d9c07,https://www.simem.co/datadetail/6d9c0723-8ce0-4526-884d-5e7f08957190,Público
157,842296,Energía calculada para plantas hidráulicas por reconciliación positiva asociada a la exportación hacia Ecuador,2023-09-28T20:27:03.407,2026-07-01T04:30:33.91,2021-09-06T00:00:00,2026-01-22T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=842296,https://www.simem.co/datadetail/842296c9-080a-4162-92e6-5ef2b2517d96,Público
158,14fabb,Demanda real nacional,2025-10-14T16:22:33.677,2026-07-01T04:32:46.447,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=14fabb,https://www.simem.co/datadetail/14fabb20-e4ec-41fb-bd98-5f29f41f3775,Público
159,8750f9,Generación Energético Largo Plazo,2023-10-13T09:58:41.58,2026-06-15T18:19:39.07,2022-01-01T00:00:00,2031-05-01T00:00:00,2025-04-12T11:47:14.01,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8750f9,https://www.simem.co/datadetail/8750f999-f2a5-4f0d-b3e4-5f2b91cd2812,Público
160,6e0197,Recomendaciones Eléctricas de Corto Plazo,2023-10-13T19:03:44.857,2026-06-27T17:36:37.04,2022-01-03T00:00:00,2026-07-05T00:00:00,2025-05-06T11:53:08.033,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=6e0197,https://www.simem.co/datadetail/6e019732-d370-4c67-a21c-5f708b3a2ecf,Público
161,FB23CF,Valor contratos convocatorias públicas SICEP,2025-06-04T09:15:19.95,2026-07-01T04:29:01.613,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=FB23CF,https://www.simem.co/datadetail/fb23cf9c-f731-470c-a777-5fdbb0f3993a,Público
162,da2a88,Cobertura de la demanda de UNR,2023-09-30T09:00:31.88,2026-06-18T03:47:32.36,2023-08-01T00:00:00,2031-05-01T00:00:00,2025-03-04T15:29:50.55,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=da2a88,https://www.simem.co/datadetail/da2a88fb-5e33-493b-84d6-602caec7c9d9,Público
163,3451bf,Precio de Oferta Declarado,2025-05-30T16:21:19.477,2026-07-01T07:15:25.11,2025-04-01T00:00:00,2026-06-30T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=3451bf,https://www.simem.co/datadetail/3451bfba-fd3a-4331-b689-61fa989835ab,Público
164,f0be2a,Precios y estadísticas mensuales de contratos de convocatorias del SICEP para el mercado regulado por comercializador,2023-09-30T10:31:00.427,2026-06-24T07:34:11.117,2020-06-01T00:00:00,2026-05-01T00:00:00,2025-02-03T17:44:34.107,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f0be2a,https://www.simem.co/datadetail/f0be2aa1-798b-432c-9166-6228c302388f,Público
165,5ac645,Códigos de pruebas oferta nacional,2026-05-25T09:11:35.953,2026-07-01T10:16:45.797,2026-05-02T00:00:00,2026-07-02T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=5ac645,https://www.simem.co/datadetail/5ac645c5-d459-48e6-b1d3-62e48fd963ff,Público
166,42f98c,Meteorología local en Plantas Eólicas,2024-01-18T07:12:12.557,2026-07-01T07:19:07.793,2023-06-15T00:00:00,2026-01-07T00:00:00,2025-04-14T20:51:00.147,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=42f98c,https://www.simem.co/datadetail/42f98c21-c60c-467f-8474-6348e9295a82,Público
167,ec8596,Aportes Hídricos en Porcentaje del Informe Diario,2023-07-13T20:30:00.537,2026-07-01T08:26:05.897,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-04-04T11:11:19.94,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=ec8596,https://www.simem.co/datadetail/ec859698-1ab1-46c7-967d-64330334d134,Público
168,fad372,Cantidad de fronteras de UNR por nivel de consumo,2023-09-27T04:59:37.86,2026-06-18T03:22:01.96,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-04-09T10:49:49.593,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=fad372,https://www.simem.co/datadetail/fad37243-fcb7-4c33-a875-64cfc376eaeb,Público
169,9e9ee7,Pronóstico de demanda de energía y demanda atendida por mercado de comercialización,2023-09-30T12:40:01.66,2026-06-06T23:16:11.923,2022-01-01T00:00:00,2026-05-31T00:00:00,2025-04-24T16:46:15.617,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=9e9ee7,https://www.simem.co/datadetail/9e9ee724-add8-467e-b56b-6564d092a554,Público
170,16ff58,Holgura AGC Programado horario por unidad,2026-04-22T09:41:03.94,2026-07-01T10:18:06.563,2026-01-01T00:00:00,2026-07-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=16ff58,https://www.simem.co/datadetail/16ff5819-431f-4eff-9ebd-6646995bc59a,Público
171,DE416B,Calce u operaciones de las órdenes de demanda en Convocatorias de Participación en Subasta de Cierre,2023-09-29T01:42:14.43,2026-06-22T23:20:11.427,2023-07-01T00:00:00,2026-05-01T00:00:00,2024-12-16T17:01:45.987,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=DE416B,https://www.simem.co/datadetail/de416ba1-d3c2-48f6-b058-66e6aaeb49c4,Público
172,FEC25B,Magnitud compras transacciones en bolsa en energía,2024-11-07T10:33:56.017,2026-07-01T04:36:11.76,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=FEC25B,https://www.simem.co/datadetail/fec25bde-bf79-4218-8e77-670d4d03e669,Público
173,629B6D,Oportunidad en la entrega de información por parte de los agentes de contratos largo plazo,2024-05-16T16:02:07.16,2026-01-06T19:52:21.073,2023-01-01T00:00:00,2025-01-01T00:00:00,2024-05-07T08:27:41.827,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=629B6D,https://www.simem.co/datadetail/629b6d7a-fe18-4779-bbd2-672b24199022,Público
174,6bac48,Precios y estadísticas de los contratos entre agentes integrados verticalmente para el mercado no regulado,2023-09-30T15:57:42.133,2026-06-24T07:32:04.643,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-03-27T08:58:56.367,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=6bac48,https://www.simem.co/datadetail/6bac4845-dc3d-4ef3-b1bd-675016165592,Público
175,9795ba,"Datos soporte del proceso de liquidación por Tipo combustible, versión y mensual",2023-09-28T20:19:29.223,2025-11-06T15:40:13.363,2017-12-01T00:00:00,2025-09-01T00:00:00,2024-12-12T15:41:49.19,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=9795ba,https://www.simem.co/datadetail/9795bab3-081e-4050-824a-67b03d758540,Público
176,7538fd,Parámetros técnicos de las líneas de transmisión,2023-09-29T05:19:00.683,2026-06-30T11:17:01.267,2020-06-01T00:00:00,2026-06-30T00:00:00,2025-04-02T08:37:27.073,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7538fd,https://www.simem.co/datadetail/7538fda4-4956-4982-977f-68b7675cf2e6,Público
177,FE2899,Banderas de pruebas por unidad,2023-09-28T02:17:41.99,2026-07-01T04:36:53.437,2022-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=FE2899,https://www.simem.co/datadetail/fe289938-8628-4af5-a289-69e9136d7535,Público
178,a6dcc1,Precios futuros mensuales de contratos con UNR por mercado de comercialización,2023-09-29T09:59:00.523,2026-06-18T03:26:08.38,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-04-21T14:47:31.37,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=a6dcc1,https://www.simem.co/datadetail/a6dcc1a0-ff5a-40e2-b157-6b0729ee0a3e,Público
179,9CBA0C,Disponibilidad horaria declarada total que respalda las OEF,2023-09-28T20:27:03.407,2026-07-01T04:31:54.343,2021-01-01T00:00:00,2026-05-19T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=9CBA0C,https://www.simem.co/datadetail/9cba0c1d-bfbe-4592-ac7a-6b1f8e1e1490,Público
180,0220e0,"Datos soporte del proceso de liquidación por Código sic agente, versión y mensual",2023-09-28T14:23:55.257,2026-04-16T16:39:11.303,2013-01-01T00:00:00,2025-10-01T00:00:00,2025-02-17T08:37:10.51,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=0220e0,https://www.simem.co/datadetail/0220e01c-d2cd-4636-9d1d-6b227669df63,Público
181,709b84,Precio de Transacciones en Bolsa,2025-03-06T09:13:54.037,2026-07-01T04:31:55.003,2024-09-01T00:00:00,2026-06-26T00:00:00,2025-05-07T12:09:55.257,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=709b84,https://www.simem.co/datadetail/839a62cd-1d50-458c-bcf4-6d02a6d56f24,Público
182,10F2C9,Listado de Subáreas Operativas del Sistema de Interconectado Nacional,2024-01-17T07:09:08.477,2026-07-01T07:15:46.88,2022-01-07T00:00:00,2026-06-30T00:00:00,2025-02-27T11:44:30.593,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=10F2C9,https://www.simem.co/datadetail/10f2c9b7-00ec-4e1a-a2e0-6d64a7510a17,Público
183,22e6e3,Pérdidas de energía,2025-10-14T16:32:31.93,2026-07-01T04:37:52.043,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=22e6e3,https://www.simem.co/datadetail/22e6e31e-c8b6-4e52-92fb-6fbec543135d,Público
184,d943d5,Proyecciones de precios de los contratos no realizados a través del SICEP con destino al mercado regulado por comercializador,2023-09-30T11:35:45.557,2026-06-09T08:53:36.03,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-03-26T11:36:52.723,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=d943d5,https://www.simem.co/datadetail/d943d506-9614-421e-96f1-6fc146dad328,Público
185,69736c,"Precios y estadísticas de los contratos de convocatorias del SICEP para el mercado regulado, por año de suscripción",2023-09-30T10:27:30.433,2026-06-24T07:31:23.06,2020-06-01T00:00:00,2026-05-01T00:00:00,2025-01-20T10:04:29.727,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=69736c,https://www.simem.co/datadetail/69736ca4-35a3-49e6-bf19-712eb9f8c80a,Público
186,6D6E23,Ventas en bolsa internacional en moneda,2024-11-07T10:33:56.017,2026-07-01T04:41:58.403,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=6D6E23,https://www.simem.co/datadetail/6d6e23e5-cfd3-46fa-bb45-72efde209a62,Público
187,cebe60,Precios y estadísticas mensuales de los contratos de convocatorias del SICEP para el mercado regulado,2023-09-30T10:28:43.44,2026-06-24T07:32:07.517,2020-06-01T00:00:00,2026-05-01T00:00:00,2025-04-29T22:07:34.417,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=cebe60,https://www.simem.co/datadetail/cebe609f-55c7-4b2f-b768-72f94d53106c,Público
188,d528cb,Precios horarios y estadísticas de los contratos de convocatorias del SICEP para el mercado regulado por comercializador,2023-09-29T10:47:45.553,2026-06-24T07:33:18.537,2020-06-01T00:00:00,2026-05-01T00:00:00,2025-05-05T15:00:22.65,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=d528cb,https://www.simem.co/datadetail/d528cb3b-9cc5-40e2-bfb4-732758824995,Público
189,7E9CBB,Capacidad de respaldo para operaciones en el Mercado Mayorista de Energía,2023-09-29T23:14:58.03,2026-07-01T09:15:52.313,2013-12-01T00:00:00,2031-05-01T00:00:00,2025-04-25T10:54:30.46,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7E9CBB,https://www.simem.co/datadetail/7e9cbbf3-1999-4c6b-a7fb-7368ad68d37f,Público
190,E93F85,Magnitud energía en bolsa internacional a cargo,2024-11-07T10:33:56.017,2026-07-01T04:33:59.047,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=E93F85,https://www.simem.co/datadetail/e93f85b7-5673-45d6-8697-73f4cfae6987,Público
191,2bff14,Aportes Hídricos en Energía del Informe Diario de Operación,2023-07-17T20:15:44.973,2026-07-01T08:34:33.277,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-05-02T20:51:44.04,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=2bff14,https://www.simem.co/datadetail/2bff145f-a233-4644-b5eb-74188dfba51c,Público
192,fbfafd,Precios y estadísticas mensuales de contratos entre agentes por comercializador,2023-09-30T13:44:43.43,2026-06-24T07:31:01.613,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-03-30T18:03:55.267,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=fbfafd,https://www.simem.co/datadetail/fbfafd76-c682-4a46-8a3e-7457671749f4,Público
193,562E3A,Generación programada incluyendo autorización a desvío,2023-09-28T20:27:03.407,2026-07-01T04:34:41.747,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=562E3A,https://www.simem.co/datadetail/562e3a3f-06db-4e45-a549-7597461c705d,Público
194,693AC9,Desviación diaria de obligación de energía firme negativa,2023-09-28T23:09:41.523,2026-07-01T04:30:15.77,2023-09-28T00:00:00,2024-12-23T00:00:00,2024-09-09T18:55:37.893,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=693AC9,https://www.simem.co/datadetail/693ac9df-b016-41ee-88f8-7622edeac5ec,Público
195,13FC3A,Calculo Frecuencia Interrupción Servidores,2024-08-14T20:23:48.23,2026-06-24T21:11:46.567,2023-01-01T00:00:00,2025-01-01T00:00:00,2025-01-10T14:41:50.827,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=13FC3A,https://www.simem.co/datadetail/13fc3a0d-2cdc-4097-9d87-769897efaea2,Público
196,88997D,Magnitud de desviación,2023-09-28T20:27:03.407,2026-07-01T04:32:49.593,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=88997D,https://www.simem.co/datadetail/88997d91-cbfb-4963-98b1-77f32241381f,Público
197,379022,Bandera de arranque Planta térmica para el Despacho Ideal,2025-02-12T14:04:42.12,2026-07-01T04:30:49.837,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=379022,https://www.simem.co/datadetail/379022f8-1c69-44fd-915d-781d0cd252da,Público
198,138ED1,Reservas Hidráulicas en Masa,2023-09-29T12:38:04.377,2026-07-01T08:30:27.42,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-02-17T22:39:24.33,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=138ED1,https://www.simem.co/datadetail/138ed1b9-fa61-4a20-a119-787014e13359,Público
199,40d2d3,Estadísticas horarias de precios de los contratos adjudicados en subastas del Ministerio (MME),2023-09-18T16:22:04.163,2026-06-24T07:20:01.07,2022-01-01T00:00:00,2026-05-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=40d2d3,https://www.simem.co/datadetail/40d2d3b9-a628-4a83-b2f9-78a8a053be08,Público
200,4eb7e3,"Datos soporte del proceso de liquidación por Código sic agente, Recurso, versión y diaria",2023-09-28T07:17:44.227,2026-06-11T20:19:35.52,2013-01-01T00:00:00,2026-05-31T00:00:00,2025-03-26T14:35:01.863,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=4eb7e3,https://www.simem.co/datadetail/4eb7e303-3926-4524-85b7-7c3f0f2b684b,Público
201,509acf,Reservas en Porcentaje Energético Mediano Plazo,2023-09-30T12:22:17.283,2026-06-28T19:14:11.493,2022-01-09T00:00:00,2028-06-25T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=509acf,https://www.simem.co/datadetail/509acfe9-93d4-4328-a225-7ccf62ba526b,Público
202,4fcef0,Cantidades en contratos de energía del Mercado Mayorista por comprador,2026-03-26T09:55:55.003,2026-06-30T04:34:51.583,2020-01-01T00:00:00,2026-06-25T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=4fcef0,https://www.simem.co/datadetail/4fcef0be-2cd1-4392-967d-7de8f085e3c0,Público
203,43D616,Precio de escasez ponderado,2025-03-07T16:09:33.467,2026-07-01T04:34:38.45,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=43D616,https://www.simem.co/datadetail/43d61623-e579-4598-adb6-7e54c126295e,Público
204,68a95b,Estadísticas de precios de los contratos adjudicados en subastas del Ministerio (MME),2023-09-18T15:59:16.633,2026-06-24T07:31:59.363,2022-01-01T00:00:00,2026-05-01T00:00:00,2025-02-18T10:40:22.02,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=68a95b,https://www.simem.co/datadetail/68a95b39-d843-4012-8321-7ea8937a712f,Público
205,b9f2ec,Información de Transferencias Internacionales,2023-10-05T17:03:50.45,2026-07-01T08:33:56.637,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-03-04T16:15:44.65,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=b9f2ec,https://www.simem.co/datadetail/b9f2ec87-1c5a-4557-81d3-7f17aa8d12cc,Público
206,EC6945,Precio de bolsa horario,2023-10-02T21:36:52.81,2026-07-01T04:35:35.36,2013-01-01T00:00:00,2026-06-28T00:00:00,2025-05-06T09:29:49.443,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=EC6945,https://www.simem.co/datadetail/ec694552-8887-481d-8152-8055b36db8a1,Público
207,30a827,Precios futuros mensuales de contratos con UNR para el total del SIN,2023-09-29T09:11:24.397,2026-06-18T03:24:28.36,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-05-02T13:01:33.263,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=30a827,https://www.simem.co/datadetail/30a82730-32e0-4db6-bf38-8118e7b0c1ba,Público
208,7DACE2,Estadísticas de Horas de indisponibilidad de las líneas de transmisión nacional y regional del SIN,2023-12-13T11:10:01.52,2026-06-12T14:13:07.59,2020-06-01T00:00:00,2026-05-01T00:00:00,2025-01-12T11:38:15.677,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7DACE2,https://www.simem.co/datadetail/7dace2ff-0614-43df-bc95-822db6011eb6,Público
209,d44fe9,Renta de congestión con destinación al FOES,2025-12-18T08:46:54.207,2026-06-30T13:15:35.09,2021-01-11T00:00:00,2026-05-11T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=d44fe9,https://www.simem.co/datadetail/d44fe92c-d7ba-448f-9a89-827e25c6aba1,Público
210,029125,Delta de generación programada,2023-09-28T20:27:03.407,2026-07-01T04:34:30.19,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=029125,https://www.simem.co/datadetail/0291257f-8776-4dee-b2ea-838c72ae3871,Público
211,f2081a,Datos soporte del proceso de liquidación por versión y mensual,2023-09-28T15:29:02.823,2025-11-06T15:35:35.95,2013-01-01T00:00:00,2025-10-01T00:00:00,2024-09-17T20:32:15.35,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f2081a,https://www.simem.co/datadetail/f2081a3a-3155-428a-8a2b-83f9b03ea099,Público
212,11364C,Magnitud ventas en bolsa internacional en energía,2024-11-07T10:33:56.017,2026-07-01T04:35:12.373,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=11364C,https://www.simem.co/datadetail/11364c48-115d-4f6e-add5-841f0ebecbf4,Público
213,3C77AF,Eventos de Demanda No Atendida,2023-10-05T14:37:02.923,2026-07-01T08:28:29.367,2013-01-02T00:00:00,2026-06-30T00:00:00,2025-04-11T09:33:28.877,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=3C77AF,https://www.simem.co/datadetail/3c77afaf-ac3b-4ed6-8863-8640dc0c8c09,Público
214,c41fe8,"Datos soporte del proceso de liquidación por Código sic agente, Recurso, versión y horaria",2023-09-28T22:45:20.783,2025-10-21T16:55:26.683,2013-01-01T00:00:00,2025-10-18T00:00:00,2025-03-26T15:01:50.86,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=c41fe8,https://www.simem.co/datadetail/c41fe82d-ac85-4454-bcc4-86bd986fdacc,Público
215,F37316,Magnitud de reconciliación positiva para plantas que prestan servicio de AGC,2023-09-28T20:27:03.407,2026-07-01T04:32:49.847,2021-01-10T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=F37316,https://www.simem.co/datadetail/f37316d6-3a2c-4092-ab82-872fe1cc7767,Público
216,29f060,Costo marginal del Despacho Económico,2023-09-29T19:03:04.097,2026-06-30T18:17:16.63,2013-01-01T00:00:00,2026-06-29T00:00:00,2025-02-18T07:00:07.983,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=29f060,https://www.simem.co/datadetail/29f06033-fb95-4fb2-be6a-875d0cc86f79,Público
217,2d5afe,"Datos soporte del proceso de liquidación por Recurso, versión y horaria",2023-09-28T20:27:03.407,2026-06-11T21:21:41.67,2013-01-01T00:00:00,2025-09-30T00:00:00,2025-03-14T11:28:36.223,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=2d5afe,https://www.simem.co/datadetail/2d5afe6a-36dd-460d-a821-87b72c882e89,Público
218,81fd6b,Actuación del Esquema de Deslastre Automático de Carga (EDAC),2023-12-06T16:05:06.183,2026-07-01T07:21:45.56,2013-05-31T00:00:00,2023-11-25T00:00:00,2025-05-05T13:09:30.897,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=81fd6b,https://www.simem.co/datadetail/81fd6bca-3eb7-4ddd-bc85-88647fe1c90d,Público
219,7BC5F5,Costo unitario responsabilidad comercial de AGC,2025-09-05T11:35:15.02,2026-07-01T04:28:19.453,2015-12-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7BC5F5,https://www.simem.co/datadetail/7bc5f5b4-6965-4ffd-9f9d-88b70bd3c075,Público
220,2a301d,"Datos soporte del proceso de Despacho Ideal por Recurso, versión y horaria",2024-06-28T14:57:09.533,2026-04-27T14:23:29.01,2013-01-01T00:00:00,2025-09-30T00:00:00,2025-03-28T10:41:46.373,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=2a301d,https://www.simem.co/datadetail/2a301d6e-2ee0-4719-ab48-88d6f06d67c7,Público
221,81D183,Valor compras transacciones bolsa en moneda,2024-11-07T10:33:56.017,2026-07-01T04:39:45.837,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=81D183,https://www.simem.co/datadetail/81d18307-9573-452e-99f1-89e4952c9316,Público
222,bb4a0a,Precios y estadísticas mensuales de contratos entre agentes,2023-09-30T11:11:22.53,2026-06-24T07:38:19.837,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-03-27T08:32:39.95,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=bb4a0a,https://www.simem.co/datadetail/bb4a0a35-deea-4efe-9185-8a3e874cae94,Público
